user_id,record_date,record_year,record_month,record_month_name,age,age_group,gender,education_level,employment_status,job_title,region,monthly_income_usd,annual_income_usd,monthly_expenses_usd,annual_expenses_usd,monthly_surplus_usd,expense_to_income_ratio,savings_usd,savings_rate,savings_to_income_ratio,emergency_fund_months,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,emi_to_income_ratio,loan_interest_rate_pct,debt_to_income_ratio,credit_score,income_group,financial_health_category
U00103,2021-10-10,2021,10,October,32,25-34,Male,Bachelor,Employed,Accountant,Other,4685.45,56225.4,3572.9,42874.8,1112.55,0.76,475855.46,0.24,8.46,133.18,No,None,0.0,0,0.0,0.0,0.0,0.0,686,Middle,Needs Attention
U00104,2024-06-03,2024,6,June,61,55-64,Male,PhD,Self-employed,Accountant,North America,4913.51,58962.12,1477.68,17732.16,3435.83,0.3,355154.79,0.7,6.02,240.35,No,None,0.0,0,0.0,0.0,0.0,0.0,820,Middle,Healthy
U00105,2024-09-27,2024,9,September,39,35-44,Female,Bachelor,Self-employed,Engineer,North America,3095.39,37144.68,2043.0,24516.0,1052.39,0.66,110968.23,0.34,2.99,54.32,No,None,0.0,0,0.0,0.0,0.0,0.0,401,Lower-Middle,Moderate
U00106,2022-09-21,2022,9,September,25,25-34,Female,Master,Employed,Accountant,Africa,500.0,6000.0,321.27,3855.24,178.73,0.64,1691.04,0.36,0.28,5.26,No,None,0.0,0,0.0,0.0,0.0,0.0,391,Low,Moderate
U00107,2024-03-13,2024,3,March,50,45-54,Female,High School,Employed,Teacher,Europe,6046.28,72555.36,2113.21,25358.52,3353.07,0.35,599502.38,0.55,8.26,283.69,Yes,Car,67225.16,240,580.0,0.1,8.42,0.1,421,Upper-Middle,Healthy
U00108,2023-03-27,2023,3,March,32,25-34,Male,High School,Employed,Driver,North America,4183.17,50198.04,3504.38,42052.56,678.79,0.84,300600.36,0.16,5.99,85.78,No,None,0.0,0,0.0,0.0,0.0,0.0,522,Middle,Needs Attention
U00109,2025-05-11,2025,5,May,67,65+,Female,PhD,Self-employed,Doctor,Europe,6099.11,73189.32,2122.91,25474.92,3976.2,0.35,655680.06,0.65,8.96,308.86,No,None,0.0,0,0.0,0.0,0.0,0.0,613,Upper-Middle,Healthy
U00110,2021-10-29,2021,10,October,20,18-24,Male,High School,Employed,Teacher,Other,2929.53,35154.36,984.94,11819.28,-11031.83,0.34,89514.32,-3.77,2.55,90.88,Yes,Education,308255.27,36,12976.42,4.43,29.35,4.43,655,Lower-Middle,Needs Attention
U00111,2025-01-10,2025,1,January,25,25-34,Female,Bachelor,Employed,Teacher,Other,5011.98,60143.76,2986.97,35843.64,2025.01,0.6,54557.14,0.4,0.91,18.27,No,None,0.0,0,0.0,0.0,0.0,0.0,744,Middle,Moderate
U00112,2023-03-15,2023,3,March,32,25-34,Male,Bachelor,Unemployed,Manager,Europe,500.0,6000.0,277.65,3331.8,-13455.83,0.56,21148.54,-26.91,3.52,76.17,Yes,Business,252917.6,24,13678.18,27.36,26.41,27.36,719,Low,Needs Attention
U00113,2025-07-05,2025,7,July,51,45-54,Female,Master,Student,Unemployed,Africa,2223.58,26682.96,1179.18,14150.16,1044.4,0.53,125718.01,0.47,4.71,106.61,No,None,0.0,0,0.0,0.0,0.0,0.0,819,Lower-Middle,Moderate
U00114,2025-05-05,2025,5,May,65,65+,Female,Master,Employed,Teacher,Africa,1273.92,15287.04,520.51,6246.12,753.41,0.41,130832.79,0.59,8.56,251.35,No,None,0.0,0,0.0,0.0,0.0,0.0,617,Low,Healthy
U00115,2021-10-15,2021,10,October,64,55-64,Female,Bachelor,Self-employed,Student,Africa,3275.12,39301.44,2887.5,34650.0,387.62,0.88,104365.8,0.12,2.66,36.14,No,None,0.0,0,0.0,0.0,0.0,0.0,748,Lower-Middle,Needs Attention
U00116,2021-09-18,2021,9,September,53,45-54,Other,Bachelor,Employed,Driver,North America,1760.66,21127.92,995.15,11941.8,765.51,0.57,71323.73,0.43,3.38,71.67,No,None,0.0,0,0.0,0.0,0.0,0.0,660,Low,Moderate
U00117,2024-04-13,2024,4,April,22,18-24,Male,Master,Self-employed,Unemployed,Africa,5694.16,68329.92,3329.82,39957.84,2364.34,0.58,577885.77,0.42,8.46,173.55,No,None,0.0,0,0.0,0.0,0.0,0.0,455,Middle,Moderate
U00118,2024-09-30,2024,9,September,37,35-44,Male,High School,Employed,Doctor,Africa,6445.0,77340.0,2133.41,25600.92,-824.0,0.33,497762.51,-0.13,6.44,233.32,Yes,Education,467003.63,120,5135.59,0.8,5.79,0.8,505,Upper-Middle,Needs Attention
U00119,2023-07-31,2023,7,July,59,55-64,Male,Bachelor,Self-employed,Teacher,Other,911.07,10932.84,558.52,6702.24,352.55,0.61,38180.42,0.39,3.49,68.36,No,None,0.0,0,0.0,0.0,0.0,0.0,450,Low,Moderate
U00120,2023-09-21,2023,9,September,69,65+,Female,Bachelor,Self-employed,Teacher,Europe,5006.86,60082.32,2067.88,24814.56,-1697.81,0.41,440716.54,-0.34,7.34,213.12,Yes,Home,434202.98,180,4636.79,0.93,9.89,0.93,492,Middle,Needs Attention
U00121,2021-10-31,2021,10,October,60,55-64,Female,Bachelor,Self-employed,Manager,Asia,4746.79,56961.48,1746.18,20954.16,3000.61,0.37,454299.28,0.63,7.98,260.17,No,None,0.0,0,0.0,0.0,0.0,0.0,300,Middle,Healthy
U00122,2023-03-25,2023,3,March,48,45-54,Female,Bachelor,Self-employed,Teacher,Other,5014.03,60168.36,4510.86,54130.32,503.17,0.9,34735.15,0.1,0.58,7.7,No,None,0.0,0,0.0,0.0,0.0,0.0,388,Middle,Needs Attention
U00123,2025-03-22,2025,3,March,26,25-34,Male,Bachelor,Employed,Teacher,Asia,630.43,7565.16,441.65,5299.8,188.78,0.7,61260.21,0.3,8.1,138.71,No,None,0.0,0,0.0,0.0,0.0,0.0,578,Low,Needs Attention
U00124,2022-03-19,2022,3,March,62,55-64,Female,High School,Employed,Accountant,Other,2132.56,25590.72,1059.94,12719.28,1072.62,0.5,162221.28,0.5,6.34,153.05,No,None,0.0,0,0.0,0.0,0.0,0.0,442,Lower-Middle,Healthy
U00125,2023-08-25,2023,8,August,36,35-44,Male,Bachelor,Employed,Engineer,Other,3393.94,40727.28,2213.65,26563.8,1180.29,0.65,71989.52,0.35,1.77,32.52,No,None,0.0,0,0.0,0.0,0.0,0.0,302,Lower-Middle,Moderate
U00126,2023-07-15,2023,7,July,43,35-44,Female,Master,Student,Accountant,Africa,3930.59,47167.08,2075.81,24909.72,1854.78,0.53,190948.64,0.47,4.05,91.99,No,None,0.0,0,0.0,0.0,0.0,0.0,599,Lower-Middle,Moderate
U00127,2023-12-08,2023,12,December,32,25-34,Male,Bachelor,Self-employed,Salesperson,Africa,5517.86,66214.32,2461.46,29537.52,-4220.03,0.45,614312.76,-0.76,9.28,249.57,Yes,Education,240112.43,36,7276.43,1.32,5.74,1.32,672,Middle,Needs Attention
U00128,2024-10-20,2024,10,October,63,55-64,Male,Master,Employed,Doctor,North America,4562.38,54748.56,3333.19,39998.28,1229.19,0.73,222227.77,0.27,4.06,66.67,No,None,0.0,0,0.0,0.0,0.0,0.0,389,Middle,Needs Attention
U00129,2025-03-12,2025,3,March,47,45-54,Male,Master,Employed,Student,Africa,5897.88,70774.56,2424.84,29098.08,3473.04,0.41,650117.39,0.59,9.19,268.11,No,None,0.0,0,0.0,0.0,0.0,0.0,684,Middle,Healthy
U00130,2021-08-10,2021,8,August,62,55-64,Female,Other,Self-employed,Unemployed,Europe,2675.77,32109.24,1629.83,19557.96,1045.94,0.61,191885.84,0.39,5.98,117.73,No,None,0.0,0,0.0,0.0,0.0,0.0,309,Lower-Middle,Moderate
U00131,2025-03-25,2025,3,March,59,55-64,Female,Bachelor,Employed,Salesperson,Europe,6139.7,73676.4,4977.48,59729.76,1162.22,0.81,497102.35,0.19,6.75,99.87,No,None,0.0,0,0.0,0.0,0.0,0.0,738,Upper-Middle,Needs Attention
U00132,2022-09-07,2022,9,September,22,18-24,Male,Master,Unemployed,Student,North America,2174.1,26089.2,1350.58,16206.96,-2669.81,0.62,48698.49,-1.23,1.87,36.06,Yes,Car,303939.92,360,3493.33,1.61,13.55,1.61,808,Lower-Middle,Needs Attention
U00133,2023-12-18,2023,12,December,42,35-44,Other,High School,Self-employed,Driver,Other,500.0,6000.0,367.36,4408.32,-743.81,0.73,1539.77,-1.49,0.26,4.19,Yes,Home,52950.72,180,876.45,1.75,18.62,1.75,466,Low,Needs Attention
U00134,2022-10-24,2022,10,October,63,55-64,Male,Master,Employed,Accountant,Asia,500.0,6000.0,247.01,2964.12,-11151.14,0.49,14063.39,-22.3,2.34,56.93,Yes,Business,221762.56,24,11404.13,22.81,21.08,22.81,727,Low,Needs Attention
U00135,2022-07-18,2022,7,July,49,45-54,Female,Master,Self-employed,Unemployed,Africa,3506.98,42083.76,1452.57,17430.84,-11496.19,0.41,26014.28,-3.28,0.62,17.91,Yes,Home,279333.93,24,13550.6,3.86,15.05,3.86,415,Lower-Middle,Needs Attention
U00136,2021-11-04,2021,11,November,53,45-54,Other,Master,Self-employed,Student,North America,923.93,11087.16,574.22,6890.64,349.71,0.62,11720.2,0.38,1.06,20.41,No,None,0.0,0,0.0,0.0,0.0,0.0,311,Low,Moderate
U00137,2025-02-05,2025,2,February,33,25-34,Female,Master,Student,Student,Other,1815.37,21784.44,1625.65,19507.8,189.72,0.9,202100.99,0.1,9.28,124.32,No,None,0.0,0,0.0,0.0,0.0,0.0,585,Low,Needs Attention
U00138,2023-11-25,2023,11,November,37,35-44,Female,High School,Self-employed,Engineer,Other,3367.18,40406.16,2239.48,26873.76,-538.97,0.67,206786.62,-0.16,5.12,92.34,Yes,Education,19044.03,12,1666.67,0.49,9.14,0.49,660,Lower-Middle,Needs Attention
U00139,2023-06-03,2023,6,June,19,18-24,Female,Bachelor,Employed,Doctor,Africa,4386.66,52639.92,3614.62,43375.44,772.04,0.82,89565.02,0.18,1.7,24.78,No,None,0.0,0,0.0,0.0,0.0,0.0,442,Middle,Needs Attention
U00140,2022-04-28,2022,4,April,54,45-54,Male,Bachelor,Employed,Unemployed,Asia,3807.45,45689.4,3009.67,36116.04,797.78,0.79,176734.39,0.21,3.87,58.72,No,None,0.0,0,0.0,0.0,0.0,0.0,761,Lower-Middle,Needs Attention
U00141,2022-11-29,2022,11,November,33,25-34,Male,Master,Employed,Driver,Europe,5073.02,60876.24,2575.37,30904.44,2497.65,0.51,594063.28,0.49,9.76,230.67,No,None,0.0,0,0.0,0.0,0.0,0.0,836,Middle,Moderate
U00142,2023-02-13,2023,2,February,42,35-44,Male,Bachelor,Self-employed,Engineer,Europe,2203.06,26436.72,1462.28,17547.36,-3528.34,0.66,202812.39,-1.6,7.67,138.7,Yes,Car,476445.97,180,4269.12,1.94,6.95,1.94,416,Lower-Middle,Needs Attention
U00143,2022-10-22,2022,10,October,25,25-34,Male,Bachelor,Employed,Doctor,Asia,2121.33,25455.96,1452.04,17424.48,669.29,0.68,56990.24,0.32,2.24,39.25,No,None,0.0,0,0.0,0.0,0.0,0.0,359,Lower-Middle,Moderate
U00144,2024-01-30,2024,1,January,48,45-54,Male,Master,Employed,Teacher,North America,3711.82,44541.84,2192.8,26313.6,1519.02,0.59,337053.01,0.41,7.57,153.71,No,None,0.0,0,0.0,0.0,0.0,0.0,762,Lower-Middle,Moderate
U00145,2022-04-24,2022,4,April,40,35-44,Male,High School,Employed,Driver,Africa,5097.06,61164.72,3419.27,41031.24,-4521.63,0.67,389532.25,-0.89,6.37,113.92,Yes,Education,307994.5,60,6199.42,1.22,7.69,1.22,719,Middle,Needs Attention
U00146,2024-03-02,2024,3,March,55,55-64,Male,High School,Unemployed,Driver,Europe,2155.13,25861.56,1122.08,13464.96,1033.05,0.52,108615.57,0.48,4.2,96.8,No,None,0.0,0,0.0,0.0,0.0,0.0,809,Lower-Middle,Moderate
U00147,2022-07-04,2022,7,July,44,35-44,Male,Master,Employed,Student,North America,4217.69,50612.28,1809.9,21718.8,-154.1,0.43,11134.48,-0.04,0.22,6.15,Yes,Education,100229.28,120,2561.89,0.61,28.91,0.61,463,Middle,Needs Attention
U00148,2021-11-02,2021,11,November,52,45-54,Male,Master,Employed,Student,North America,1762.74,21152.88,686.66,8239.92,1076.08,0.39,28752.64,0.61,1.36,41.87,No,None,0.0,0,0.0,0.0,0.0,0.0,526,Low,Healthy
U00149,2024-07-11,2024,7,July,46,45-54,Male,Bachelor,Self-employed,Engineer,Other,6284.65,75415.8,3535.5,42426.0,2749.15,0.56,197682.85,0.44,2.62,55.91,No,None,0.0,0,0.0,0.0,0.0,0.0,531,Upper-Middle,Moderate
U00150,2022-11-10,2022,11,November,45,45-54,Female,Master,Unemployed,Manager,Asia,1758.36,21100.32,766.96,9203.52,991.4,0.44,187897.72,0.56,8.9,244.99,No,None,0.0,0,0.0,0.0,0.0,0.0,472,Low,Healthy
U00151,2023-07-09,2023,7,July,22,18-24,Female,Bachelor,Self-employed,Manager,Africa,4473.92,53687.04,1535.68,18428.16,152.62,0.34,43241.78,0.03,0.81,28.16,Yes,Education,254781.07,300,2785.62,0.62,12.54,0.62,665,Middle,Needs Attention
U00152,2024-01-01,2024,1,January,28,25-34,Other,PhD,Self-employed,Driver,Europe,3090.36,37084.32,1249.94,14999.28,1840.42,0.4,39832.9,0.6,1.07,31.87,No,None,0.0,0,0.0,0.0,0.0,0.0,651,Lower-Middle,Healthy
U00153,2025-02-27,2025,2,February,55,55-64,Male,Bachelor,Unemployed,Manager,Europe,5214.26,62571.12,2759.2,33110.4,222.34,0.53,133670.93,0.04,2.14,48.45,Yes,Home,131095.94,360,2232.72,0.43,20.39,0.43,677,Middle,Needs Attention
U00154,2022-06-16,2022,6,June,27,25-34,Female,Bachelor,Student,Unemployed,Africa,6622.32,79467.84,3917.83,47013.96,2704.49,0.59,731973.67,0.41,9.21,186.83,No,None,0.0,0,0.0,0.0,0.0,0.0,587,Upper-Middle,Moderate
U00155,2022-08-14,2022,8,August,51,45-54,Male,Bachelor,Student,Student,North America,3522.93,42275.16,2219.64,26635.68,-1138.38,0.63,166888.07,-0.32,3.95,75.19,Yes,Business,121105.66,120,2441.67,0.69,21.25,0.69,734,Lower-Middle,Needs Attention
U00156,2023-09-05,2023,9,September,38,35-44,Male,Master,Unemployed,Engineer,Africa,2441.97,29303.64,1111.24,13334.88,1330.73,0.46,160752.86,0.54,5.49,144.66,No,None,0.0,0,0.0,0.0,0.0,0.0,601,Lower-Middle,Healthy
U00157,2022-09-02,2022,9,September,49,45-54,Male,Bachelor,Student,Unemployed,Other,7459.78,89517.36,2721.08,32652.96,1414.67,0.36,616277.82,0.19,6.88,226.48,Yes,Home,107542.17,36,3324.03,0.45,7.07,0.45,343,Upper-Middle,Moderate
U00158,2023-08-01,2023,8,August,39,35-44,Female,Bachelor,Employed,Unemployed,North America,4600.38,55204.56,2939.7,35276.4,1660.68,0.64,382013.59,0.36,6.92,129.95,No,None,0.0,0,0.0,0.0,0.0,0.0,666,Middle,Moderate
U00159,2021-12-01,2021,12,December,54,45-54,Male,Bachelor,Employed,Engineer,North America,5078.26,60939.12,2370.23,28442.76,2708.03,0.47,123105.75,0.53,2.02,51.94,No,None,0.0,0,0.0,0.0,0.0,0.0,790,Middle,Healthy
U00160,2021-12-16,2021,12,December,27,25-34,Female,Master,Self-employed,Teacher,Europe,4683.26,56199.12,2403.59,28843.08,2279.67,0.51,441699.16,0.49,7.86,183.77,No,None,0.0,0,0.0,0.0,0.0,0.0,533,Middle,Moderate
U00161,2024-07-24,2024,7,July,29,25-34,Female,Bachelor,Student,Accountant,Other,6252.73,75032.76,5034.59,60415.08,1218.14,0.81,356867.71,0.19,4.76,70.88,No,None,0.0,0,0.0,0.0,0.0,0.0,431,Upper-Middle,Needs Attention
U00162,2024-09-26,2024,9,September,21,18-24,Female,Master,Employed,Salesperson,North America,5568.07,66816.84,3885.54,46626.48,-4591.87,0.7,7925.2,-0.82,0.12,2.04,Yes,Home,310175.08,60,6274.4,1.13,7.9,1.13,319,Middle,Needs Attention
U00163,2021-09-13,2021,9,September,24,18-24,Female,Master,Employed,Student,Africa,3511.6,42139.2,2078.72,24944.64,1432.88,0.59,254257.51,0.41,6.03,122.31,No,None,0.0,0,0.0,0.0,0.0,0.0,487,Lower-Middle,Moderate
U00164,2023-07-20,2023,7,July,36,35-44,Female,High School,Employed,Unemployed,North America,4221.64,50659.68,1798.02,21576.24,2423.62,0.43,418894.44,0.57,8.27,232.98,No,None,0.0,0,0.0,0.0,0.0,0.0,649,Middle,Healthy
U00165,2025-02-16,2025,2,February,50,45-54,Male,Bachelor,Employed,Accountant,Africa,4379.7,52556.4,2420.87,29050.44,1958.83,0.55,336264.04,0.45,6.4,138.9,No,None,0.0,0,0.0,0.0,0.0,0.0,698,Middle,Moderate
U00166,2024-07-04,2024,7,July,28,25-34,Female,Other,Employed,Doctor,Asia,5153.52,61842.24,2666.13,31993.56,-731.36,0.52,210984.81,-0.14,3.41,79.14,Yes,Education,293319.26,180,3218.75,0.62,10.37,0.62,725,Middle,Needs Attention
U00167,2024-09-10,2024,9,September,63,55-64,Male,Bachelor,Employed,Doctor,Africa,3615.78,43389.36,2132.52,25590.24,-14140.85,0.59,61675.88,-3.91,1.42,28.92,Yes,Car,452052.75,36,15624.11,4.32,14.79,4.32,612,Lower-Middle,Needs Attention
U00168,2024-02-04,2024,2,February,23,18-24,Male,Bachelor,Employed,Accountant,Africa,6781.0,81372.0,5091.34,61096.08,1689.66,0.75,537368.97,0.25,6.6,105.55,No,None,0.0,0,0.0,0.0,0.0,0.0,707,Upper-Middle,Needs Attention
U00169,2022-08-07,2022,8,August,59,55-64,Male,Bachelor,Employed,Manager,Asia,3866.94,46403.28,2155.17,25862.04,386.95,0.56,392730.24,0.1,8.46,182.23,Yes,Education,244298.03,300,1324.82,0.34,4.26,0.34,549,Lower-Middle,Moderate
U00170,2025-03-14,2025,3,March,38,35-44,Female,Bachelor,Employed,Teacher,Other,4490.56,53886.72,3320.63,39847.56,-3093.71,0.74,297905.93,-0.69,5.53,89.71,Yes,Business,468474.41,300,4263.64,0.95,10.02,0.95,612,Middle,Needs Attention
U00171,2023-12-25,2023,12,December,38,35-44,Male,Master,Employed,Manager,North America,1460.62,17527.44,1268.14,15217.68,-1598.41,0.87,169609.99,-1.09,9.68,133.75,Yes,Education,76472.17,60,1790.89,1.23,14.29,1.23,626,Low,Needs Attention
U00172,2025-07-21,2025,7,July,34,25-34,Other,Bachelor,Employed,Accountant,Europe,1853.06,22236.72,1436.16,17233.92,416.9,0.78,123046.95,0.22,5.53,85.68,No,None,0.0,0,0.0,0.0,0.0,0.0,793,Low,Needs Attention
U00173,2025-01-16,2025,1,January,18,18-24,Male,High School,Self-employed,Accountant,Africa,3103.24,37238.88,1697.66,20371.92,1405.58,0.55,243714.96,0.45,6.54,143.56,No,None,0.0,0,0.0,0.0,0.0,0.0,643,Lower-Middle,Moderate
U00174,2025-04-21,2025,4,April,27,25-34,Other,Master,Employed,Student,Other,8020.02,96240.24,6602.73,79232.76,1417.29,0.82,528743.19,0.18,5.49,80.08,No,None,0.0,0,0.0,0.0,0.0,0.0,513,Upper-Middle,Needs Attention
U00175,2021-10-12,2021,10,October,32,25-34,Female,Master,Employed,Accountant,Africa,7165.19,85982.28,4548.38,54580.56,-38113.26,0.63,478911.39,-5.32,5.57,105.29,Yes,Car,454700.88,12,40730.07,5.68,13.55,5.68,526,Upper-Middle,Needs Attention
U00176,2022-06-19,2022,6,June,40,35-44,Female,Bachelor,Self-employed,Driver,North America,4759.74,57116.88,1986.55,23838.6,-5744.17,0.42,111295.7,-1.21,1.95,56.02,Yes,Business,396634.36,60,8517.36,1.79,10.46,1.79,371,Middle,Needs Attention
U00177,2023-08-02,2023,8,August,64,55-64,Male,Master,Employed,Doctor,North America,1542.4,18508.8,1030.45,12365.4,511.95,0.67,68384.41,0.33,3.69,66.36,No,None,0.0,0,0.0,0.0,0.0,0.0,339,Low,Moderate
U00178,2023-05-13,2023,5,May,45,45-54,Male,High School,Unemployed,Salesperson,Other,4425.49,53105.88,2496.84,29962.08,475.71,0.56,328802.42,0.11,6.19,131.69,Yes,Business,59704.35,240,1452.94,0.33,29.11,0.33,408,Middle,Moderate
U00179,2024-01-19,2024,1,January,38,35-44,Female,Bachelor,Student,Student,Other,4779.77,57357.24,1700.73,20408.76,3079.04,0.36,22409.77,0.64,0.39,13.18,No,None,0.0,0,0.0,0.0,0.0,0.0,681,Middle,Healthy
U00180,2023-07-12,2023,7,July,52,45-54,Male,Master,Unemployed,Teacher,Africa,2455.26,29463.12,899.73,10796.76,1555.53,0.37,224505.02,0.63,7.62,249.52,No,None,0.0,0,0.0,0.0,0.0,0.0,749,Lower-Middle,Healthy
U00181,2021-12-04,2021,12,December,61,55-64,Male,Bachelor,Unemployed,Salesperson,Africa,2803.26,33639.12,2363.75,28365.0,-6001.79,0.84,249694.64,-2.14,7.42,105.63,Yes,Car,325922.64,180,6441.3,2.3,22.93,2.3,588,Lower-Middle,Needs Attention
U00182,2022-10-31,2022,10,October,33,25-34,Male,Bachelor,Employed,Student,Asia,7282.09,87385.08,2914.87,34978.44,4367.22,0.4,575631.38,0.6,6.59,197.48,No,None,0.0,0,0.0,0.0,0.0,0.0,490,Upper-Middle,Healthy
U00183,2024-04-28,2024,4,April,21,18-24,Female,Bachelor,Employed,Salesperson,Europe,5027.82,60333.84,4136.5,49638.0,891.32,0.82,463607.72,0.18,7.68,112.08,No,None,0.0,0,0.0,0.0,0.0,0.0,506,Middle,Needs Attention
U00184,2021-08-20,2021,8,August,68,65+,Female,Master,Employed,Teacher,Asia,4359.16,52309.92,2477.02,29724.24,1882.14,0.57,243635.9,0.43,4.66,98.36,No,None,0.0,0,0.0,0.0,0.0,0.0,846,Middle,Moderate
U00185,2022-11-11,2022,11,November,47,45-54,Female,Bachelor,Employed,Manager,North America,4663.96,55967.52,2182.84,26194.08,-13888.43,0.47,481185.38,-2.98,8.6,220.44,Yes,Car,413193.49,36,16369.55,3.51,24.73,3.51,472,Middle,Needs Attention
U00186,2024-10-31,2024,10,October,36,35-44,Female,High School,Self-employed,Doctor,North America,4381.0,52572.0,1568.05,18816.6,845.79,0.36,131153.94,0.19,2.49,83.64,Yes,Business,142630.4,120,1967.16,0.45,11.03,0.45,633,Middle,Moderate
U00187,2024-01-07,2024,1,January,21,18-24,Male,Master,Unemployed,Unemployed,Europe,3791.1,45493.2,2944.73,35336.76,846.37,0.78,20164.21,0.22,0.44,6.85,No,None,0.0,0,0.0,0.0,0.0,0.0,793,Lower-Middle,Needs Attention
U00188,2025-07-09,2025,7,July,38,35-44,Female,High School,Unemployed,Driver,Asia,3662.36,43948.32,2171.87,26062.44,1490.49,0.59,325301.11,0.41,7.4,149.78,No,None,0.0,0,0.0,0.0,0.0,0.0,623,Lower-Middle,Moderate
U00189,2025-03-17,2025,3,March,34,25-34,Male,Other,Employed,Student,Africa,500.0,6000.0,280.38,3364.56,219.62,0.56,46568.45,0.44,7.76,166.09,No,None,0.0,0,0.0,0.0,0.0,0.0,325,Low,Moderate
U00190,2024-11-17,2024,11,November,46,45-54,Male,PhD,Employed,Accountant,Africa,2624.13,31489.56,1893.52,22722.24,730.61,0.72,77168.04,0.28,2.45,40.75,No,None,0.0,0,0.0,0.0,0.0,0.0,839,Lower-Middle,Needs Attention
U00191,2021-12-28,2021,12,December,39,35-44,Female,Other,Employed,Manager,Africa,6958.16,83497.92,4201.06,50412.72,2738.64,0.6,532518.83,0.39,6.38,126.76,Yes,Education,2457.6,180,18.46,0.0,4.23,0.0,766,Upper-Middle,Moderate
U00192,2024-03-02,2024,3,March,59,55-64,Other,Bachelor,Employed,Manager,North America,5222.29,62667.48,3038.57,36462.84,2183.72,0.58,283879.59,0.42,4.53,93.43,No,None,0.0,0,0.0,0.0,0.0,0.0,348,Middle,Moderate
U00193,2023-06-24,2023,6,June,25,25-34,Male,High School,Employed,Salesperson,North America,1098.58,13182.96,591.12,7093.44,-422.65,0.54,7111.4,-0.38,0.54,12.03,Yes,Business,44459.29,360,930.11,0.85,25.09,0.85,482,Low,Needs Attention
U00194,2025-05-05,2025,5,May,56,55-64,Female,Master,Student,Engineer,Africa,3366.49,40397.88,1797.45,21569.4,1569.04,0.53,295939.4,0.47,7.33,164.64,No,None,0.0,0,0.0,0.0,0.0,0.0,408,Lower-Middle,Moderate
U00195,2024-02-16,2024,2,February,65,65+,Male,Master,Student,Salesperson,Africa,4289.74,51476.88,3054.1,36649.2,-2491.7,0.71,63493.01,-0.58,1.23,20.79,Yes,Car,331669.59,120,3727.34,0.87,6.27,0.87,711,Middle,Needs Attention
U00196,2025-07-09,2025,7,July,66,65+,Male,High School,Employed,Student,Europe,2770.45,33245.4,1517.11,18205.32,1253.34,0.55,215973.83,0.45,6.5,142.36,No,None,0.0,0,0.0,0.0,0.0,0.0,565,Lower-Middle,Moderate
U00197,2023-07-29,2023,7,July,68,65+,Female,Master,Unemployed,Doctor,North America,6662.96,79955.52,4117.68,49412.16,2545.28,0.62,664212.54,0.38,8.31,161.31,No,None,0.0,0,0.0,0.0,0.0,0.0,557,Upper-Middle,Moderate
U00198,2023-06-10,2023,6,June,58,55-64,Male,Bachelor,Employed,Salesperson,Asia,5523.61,66283.32,2064.74,24776.88,-5529.53,0.37,373212.19,-1.0,5.63,180.76,Yes,Car,408544.88,180,8988.4,1.63,25.83,1.63,737,Middle,Needs Attention
U00199,2025-01-17,2025,1,January,35,35-44,Male,High School,Employed,Unemployed,Asia,3468.46,41621.52,2702.03,32424.36,766.43,0.78,343043.8,0.22,8.24,126.96,No,None,0.0,0,0.0,0.0,0.0,0.0,340,Lower-Middle,Needs Attention
U00200,2023-01-29,2023,1,January,65,65+,Male,Bachelor,Employed,Engineer,Asia,6866.84,82402.08,4226.45,50717.4,1219.0,0.62,425659.95,0.18,5.17,100.71,Yes,Car,72154.48,300,1421.39,0.21,23.57,0.21,447,Upper-Middle,Moderate
U00201,2021-08-18,2021,8,August,46,45-54,Female,Bachelor,Employed,Engineer,Asia,6444.25,77331.0,4176.73,50120.76,1359.84,0.65,436217.64,0.21,5.64,104.44,Yes,Education,71135.93,120,907.68,0.14,9.17,0.14,643,Upper-Middle,Moderate
U00202,2023-09-13,2023,9,September,20,18-24,Other,Bachelor,Employed,Unemployed,Europe,4222.34,50668.08,3611.72,43340.64,-4560.55,0.86,212810.36,-1.08,4.2,58.92,Yes,Home,378350.59,120,5171.17,1.22,10.81,1.22,784,Middle,Needs Attention
U00203,2024-05-06,2024,5,May,54,45-54,Female,Bachelor,Unemployed,Doctor,North America,4028.65,48343.8,1421.8,17061.6,-454.51,0.35,295288.07,-0.11,6.11,207.69,Yes,Education,193370.44,180,3061.36,0.76,17.62,0.76,464,Middle,Needs Attention
U00204,2023-02-28,2023,2,February,66,65+,Female,High School,Employed,Student,Africa,4312.38,51748.56,2433.32,29199.84,583.36,0.56,160063.43,0.14,3.09,65.78,Yes,Car,89408.29,120,1295.7,0.3,12.25,0.3,832,Middle,Moderate
